id,title,authors,subjects,bookshelves,languages,download_count,media_type,copyright
74067,Powers of the President during crises,"Smith, J. Malcolm (John Malcolm), Cotter, Cornelius P.",Constitutional history -- United States; Executive power -- United States,Category: History - American; Category: Law & Criminology; Category: Politics,en,312,Text,False
74730,California illustrated : $b including a description of the Panama and Nicaragua routes,"Letts, J. M. (John M.)",California -- Gold discoveries; California -- Social life and customs; Law -- Political aspects -- California; Voyages to the Pacific coast,Category: Adventure; Category: History - American; Category: Travel Writing,en,312,Text,False
3099,The Old Merchant Marine: A Chronicle of American Ships and Sailors,"Paine, Ralph Delahaye",Merchant marine -- United States -- History,Category: Adventure; Category: History - American; Category: History - Early Modern (c. 1450-1750); Category: History - Modern (1750+); Children's History; United States,en,311,Text,False
6622,Legends That Every Child Should Know; a Selection of the Great Legends of All Times for Young People,"Mabie, Hamilton Wright",Folklore -- England; Folklore -- Germany; Folklore -- Scandinavia,"Category: Children & Young Adult Reading; Category: Mythology, Legends & Folklore; Children's Anthologies; Children's Myths, Fairy Tales, etc.",en,311,Text,False
11367,A History of China,"Eberhard, Wolfram",China -- History,Category: History - Other; Children's History,en,311,Text,False
14825,Our Foreigners: A Chronicle of Americans in the Making,"Orth, Samuel Peter",Immigrants -- United States; United States -- Emigration and immigration,Category: History - American; Category: Sociology; Children's History; United States,en,311,Text,False
19991,The Fox Jumps Over the Parson's Gate,,Fox hunting -- Juvenile poetry; Nursery rhymes; Picture books for children,Category: Children & Young Adult Reading; Category: Humour; Category: Romance; Children's Picture Books,en,311,Text,False
20826,"Traditions of the North American Indians, Vol. 1","Jones, James Athearn",Indians of North America -- Folklore,"Category: History - American; Category: Mythology, Legends & Folklore; Native America",en,311,Text,False
20991,Follow My Leader: The Boys of Templeton,"Reed, Talbot Baines",Boarding schools -- England -- Juvenile fiction; Conduct of life -- Juvenile fiction; Schools -- Fiction; Students -- Social life and customs -- Juvenile fiction,Category: British Literature; Category: Children & Young Adult Reading; Category: Novels; School Stories,en,311,Text,False
27101,Life of Rear Admiral John Randolph Tucker,"Rochelle, James Henry","Amazon River -- Navigation; Tucker, John Randolph, 1812-1883; United States -- History -- Civil War, 1861-1865 -- Naval operations",Category: Biographies; Category: History - American; Category: History - Warfare; US Civil War,en,311,Text,False
28552,Twinkle and Chubbins: Their Astonishing Adventures in Nature-Fairyland,"Baum, L. Frank (Lyman Frank)",Animal welfare -- Juvenile fiction; Animals -- Juvenile fiction; Birds -- Juvenile fiction; Children -- Conduct of life -- Juvenile fiction; Conduct of life -- Juvenile fiction; Edgeley (N.D.) -- Juvenile fiction; Fantasy literature; Friendship -- Juvenile fiction; Natural history -- Juvenile fiction; Nature -- Juvenile fiction,Category: Children & Young Adult Reading; Category: Novels; Category: Science-Fiction & Fantasy,en,311,Text,False
28889,The Mexican Twins,"Perkins, Lucy Fitch",Mexico -- Juvenile fiction; Twins -- Juvenile fiction,Category: Children & Young Adult Reading; Category: Novels,en,311,Text,False
37455,The Rainbow Book: Tales of Fun & Fancy,"Spielmann, M. H. (Mabel Henrietta)",Fairy tales,Category: Children & Young Adult Reading; Category: Humour; Category: Science-Fiction & Fantasy,en,311,Text,False
38101,Thomas Paine: From 'The Gods and Other Lectures',"Ingersoll, Robert Green","Paine, Thomas, 1737-1809",Category: Biographies; Category: History - American; Category: History - Modern (1750+); Category: Politics,en,311,Text,False
39896,The Girl Next Door,"Seaman, Augusta Huiell",Friendship -- Juvenile fiction; Girls -- Juvenile fiction; Mystery fiction,"Category: American Literature; Category: Children & Young Adult Reading; Category: Crime, Thrillers and Mystery; Category: Novels",en,311,Text,False
40179,The Carter Girls' Week-End Camp,"Speed, Nell",Businesswomen -- Juvenile fiction; Family -- Juvenile fiction; Mountains -- Juvenile fiction; Sisters -- Juvenile fiction,Category: Adventure; Category: American Literature; Category: Children & Young Adult Reading; Category: Novels,en,311,Text,False
44071,"The Sin and Danger of Self-Love: Described by a Sermon Preached At Plymouth, in New-England, 1621","Cushman, Robert","Congregational churches -- Sermons -- Early works to 1800; New England -- History -- Colonial period, ca. 1600-1775; Pride and vanity -- Sermons -- Early works to 1800; Sermons, American -- Early works to 1800","Category: Essays, Letters & Speeches; Category: History - American; Category: Religion/Spirituality",en,311,Text,False
46375,The Phantom Treasure,"Grove, Harriet Pyne",Family -- Juvenile fiction; Haunted houses -- Juvenile fiction; Hiding places -- Juvenile fiction; Identity (Philosophical concept) -- Juvenile fiction; Mothers -- Juvenile fiction; Mystery and detective stories; New York (State) -- Juvenile fiction,Category: Children & Young Adult Reading; Category: Novels,en,311,Text,False
46948,The Disaster Which Eclipsed History: The Johnstown Flood,"Fox, R. K. (Richard Kyle)",Floods -- Pennsylvania -- Johnstown (Cambria County),Category: History - American,en,311,Text,False
46968,"The Boy Scouts on War Trails in Belgium; Or, Caught Between Hostile Armies","Carter, Herbert, active 1909-1917","Boy Scouts -- Juvenile fiction; World War, 1914-1918 -- Campaigns -- Belgium -- Juvenile fiction",Category: Adventure; Category: Children & Young Adult Reading; Category: Historical Novels,en,311,Text,False
49585,"Proceedings of a board of general officers held by order of His Excellency Gen. Washington, commander in chief of the Army of the United States of America respecting Major John André, adjutant general of the British Army",,"André, John, 1751-1780 -- Trials, litigation, etc.; Arnold, Benedict, 1741-1801; Courts-martial and courts of inquiry -- United States -- History -- 18th century; Trials (Espionage) -- New York (State) -- Tappan; United States -- History -- Revolution, 1775-1783 -- Collaborationists",Category: History - American; Category: History - Modern (1750+); Category: History - Warfare; Category: Law & Criminology,en,311,Text,False
49798,The Boy Scouts as County Fair Guides,"Shaler, Robert",Boy Scouts -- Juvenile fiction; Fairs -- Juvenile fiction; Mystery and detective stories,Category: Adventure; Category: Children & Young Adult Reading,en,311,Text,False
50404,Parlour Magic,,Magic tricks -- Juvenile literature; Scientific recreations -- Juvenile literature,Category: Children & Young Adult Reading; Category: How To ...; Category: Science - Physics,en,311,Text,False
50471,Two Little Pilgrims' Progress: A Story of the City Beautiful,"Burnett, Frances Hodgson","Altruism -- Juvenile fiction; Aunts -- Juvenile fiction; Children -- Conduct of life -- Juvenile fiction; Conduct of life -- Juvenile fiction; Consolation -- Juvenile fiction; Farm life -- Juvenile fiction; Orphans -- Juvenile fiction; Runaway children -- Juvenile fiction; Siblings -- Juvenile fiction; Twins -- Juvenile fiction; World's Columbian Exposition (1893 : Chicago, Ill.) -- Juvenile fiction",Category: Adventure; Category: American Literature; Category: Children & Young Adult Reading; Category: Novels,en,311,Text,False
51315,"How? or, Spare Hours Made Profitable for Boys and Girls","Holbrook, Kennedy",Amusements; Handicraft,Category: Children & Young Adult Reading; Category: How To ...,en,311,Text,False
53158,The New Eldorado: A Summer Journey to Alaska,"Ballou, Maturin M. (Maturin Murray)",Alaska -- Description and travel; West (U.S.) -- Description and travel,Category: History - American; Category: Nature/Gardening/Animals; Category: Travel Writing,en,311,Text,False
55863,The Evolution of Modern Band Saw Mills for Sawing Logs,"Prescott, D. Clint",Sawmills,Category: Engineering & Technology; Category: History - American,en,311,Text,False
56153,Evening Tales,"Ortoli, Jean-Baptiste Frédéric",Children -- Conduct of life -- Juvenile fiction; Children's stories; Conduct of life -- Juvenile fiction,"Category: Children & Young Adult Reading; Category: French Literature; Category: Mythology, Legends & Folklore; Category: Short Stories",en,311,Text,False
57000,"The Boy Aeronauts' Club; or, Flying for Fun","Sayler, H. L. (Harry Lincoln)",Aeronautics -- Juvenile fiction,Category: Adventure; Category: Children & Young Adult Reading; Category: Novels,en,311,Text,False
59106,The Study of Plant Life,"Stopes, Marie Carmichael",Plants -- Juvenile literature,Category: Children & Young Adult Reading; Category: Science - Biology,en,311,Text,False
60343,"A Doctor in France, 1917-1919: The Diary of Harold Barclay","Barclay, Harold","Barclay, Harold, 1872-1922 -- Diaries; World War, 1914-1918 -- Medical care -- France; World War, 1914-1918 -- Personal narratives, American",Category: Biographies; Category: History - American; Category: History - Modern (1750+); Category: History - Warfare,en,311,Text,False
60974,Josie O'Gorman,"Sampson, Emma Speed",Detective and mystery stories; Kidnapping -- Juvenile fiction; Women detectives -- Juvenile fiction; Young women -- Juvenile fiction,"Category: Children & Young Adult Reading; Category: Crime, Thrillers and Mystery; Category: Novels",en,311,Text,False
61399,Chain of Colonial Houses,Anonymous,Historic buildings -- Pennsylvania -- Philadelphia,Category: Architecture; Category: History - American,en,311,Text,False
64310,Fairy Tales Told in the Bush,"Agnes, Sister",Fairy tales -- Australia; Tales -- Australia,"Category: Children & Young Adult Reading; Category: Mythology, Legends & Folklore; Category: Short Stories",en,311,Text,False
67756,"Bob Taylor's Magazine, Vol. I, No. 2, May 1905",Various,Agriculture -- Southern States -- Periodicals; Southern States -- Periodicals,"Category: Essays, Letters & Speeches; Category: History - American; Category: Journals; Category: Poetry",en,311,Text,False
68472,The slave-auction,"Kramer, John Theophilus",Slave trade -- United States,Category: History - American; Category: History - Modern (1750+); Category: History - Religious,en,311,Text,False
68585,"Puppies and kittens, and other stories","Cadby, Carine",Animals -- Juvenile fiction,Category: Children & Young Adult Reading; Category: Short Stories,en,311,Text,False
69398,"Don Sturdy in the tombs of gold; or, The old Egyptian's great secret","Appleton, Victor",Adventure stories; Valley of the Kings (Egypt) -- Juvenile fiction,Category: Adventure; Category: Children & Young Adult Reading,en,311,Text,False
72204,Tom Slade in the north woods,"Fitzhugh, Percy Keese",Boy Scouts of America -- Juvenile fiction; Camping -- Juvenile fiction; Mystery fiction,Category: Adventure; Category: Children & Young Adult Reading; Category: Novels,en,311,Text,False
5012,State of the Union Addresses,"Jefferson, Thomas",Presidents -- United States -- Messages; United States -- Politics and government -- Sources,"Category: American Literature; Category: Essays, Letters & Speeches; Category: History - American; Category: Politics",en,310,Text,False
6440,Elsie Dinsmore,"Finley, Martha","Christian life -- Juvenile fiction; Dinsmore, Elsie (Fictitious character) -- Juvenile fiction; Family life -- Southern States -- Juvenile fiction; Fathers and daughters -- Juvenile fiction; Southern States -- History -- 19th century -- Juvenile fiction",Category: American Literature; Category: Children & Young Adult Reading; Category: Novels; Children's Book Series,en,310,Text,False
6823,"Army Letters from an Officer's Wife, 1871-1888","Roe, Frances Marie Antoinette Mack","Army wives -- West (U.S.) -- Correspondence; Frontier and pioneer life -- West (U.S.); Roe, Frances Marie Antoinette Mack; United States. Army -- Military life; West (U.S.) -- Biography; West (U.S.) -- Description and travel",Category: Biographies; Category: History - American,en,310,Text,False
